,loglik1,loglik2,loglik3,loglik4,loglik5,loglik6,subject,model
0,77.2453594338377,67.85551662850652,50.37918642126988,49.7477716305959,66.68747712467396,59.5760959182661,sub02,standard
1,93.70159332354586,25.764684394000522,58.58794817225585,30.419723975298382,27.380580510498355,19.071925492471678,sub03,standard
2,81.86661082336568,62.460357216972064,88.9227486570043,15.795255617649367,17.162434109794667,36.29168269818578,sub04,standard
3,27.01909414917843,16.779897996503724,38.29932216377898,18.0148153510977,30.329152324015727,48.905713013325986,sub05,standard
4,106.55406824583191,93.16499668160797,103.0640366178703,87.6348941887413,110.34178976882222,105.82203310288189,sub06,standard
5,90.02396630549947,65.52976752871427,87.44144410549794,59.1774027283754,90.87059857159724,83.60577371623253,sub07,standard
6,71.86607975101622,64.08413087827552,73.8583339933076,32.71137585648798,30.286976864059103,24.44271480135218,sub08,standard
7,11.807748282698103,39.17472292534578,41.81843685929992,27.942315248772672,12.367461639998755,22.956798818283232,sub09,standard
8,85.82467269820738,133.11723937583628,126.18879033242766,142.43820444355168,133.76282611461593,138.38603211824844,sub10,standard
9,72.2614407835174,100.28931366966917,88.63011112772854,69.19162698458268,57.600149083604876,75.47625290990759,sub100,standard
10,46.2490574475221,25.86511100651361,28.772610389636956,43.63523727434769,27.864393554848483,48.699620537478594,sub1000,standard
11,65.95940971955916,23.47999448715772,77.81648977428941,71.45962814209321,18.105000682555897,63.20095888396249,sub1001,standard
12,38.50708059331824,31.043913948927482,81.87110655393222,62.625954323225095,84.72949362229446,74.78947624069532,sub1002,standard
13,127.62858379852723,84.13916075057115,125.33819240675153,73.48446167896566,66.19846031534958,85.51468564919183,sub1003,standard
14,84.31261828718114,81.85210923148891,105.82518339023198,86.69954629461067,79.5241611383662,70.17036091448837,sub1005,standard
15,43.856118338507194,68.10878870222122,92.47145547443301,94.65671493431289,76.98265756477737,78.61179044384288,sub1006,standard
16,54.97751799689865,45.51438964166327,67.17583035438011,42.91636686639339,50.90009334723227,31.824049000662548,sub1007,standard
17,84.86933668517547,95.33741840929821,119.98994947645888,86.99838024824268,80.66453398391852,92.44110098681314,sub1010,standard
18,55.45046244471563,36.43072145694967,42.79297307371915,58.782866566123445,39.08822366041974,59.41955076657593,sub1011,standard
19,109.50762234466015,64.23135975537686,88.3101781019947,87.85869243033368,74.4494928806795,63.68309262157339,sub1012,standard
20,13.360246061278579,52.86885601266412,39.524820256306356,17.841174889101115,37.55416118506652,94.24759705963315,sub1013,standard
21,60.68611548749504,35.492833434987666,37.64569478881664,23.119056661508175,21.515205294564428,32.03946169665947,sub1015,standard
22,42.82509403108656,40.57472632150118,18.026497594006752,33.43968975504197,17.268905466403297,74.9521545237343,sub1016,standard
23,41.0258109344599,45.87264285175317,28.383157251499476,40.91224483901306,63.70320085785924,21.22020661788567,sub1019,standard
24,31.648702885018196,28.209792749189987,58.53186817097259,15.870755816055452,36.77668744974024,51.19973511679147,sub102,standard
25,98.97802057848709,71.28675357657225,115.38031166249408,95.75567402725784,59.94464318819089,97.53536453008523,sub1020,standard
26,22.330189796858782,34.58209547594758,40.33981533647282,28.09365162120508,47.225220832055484,43.09201625943115,sub1021,standard
27,38.95224714925319,52.87240651438992,70.98103004114753,82.55929963357495,75.76116245829407,55.06051225045532,sub1022,standard
28,96.4089852305264,55.63528824747826,68.98965583967151,43.57405829289486,83.83432464311436,37.499719919568086,sub1023,standard
29,20.702462610979495,39.654306173520254,74.75694272933816,65.17759748725656,56.98515618147682,79.4968040208851,sub1024,standard
30,85.929185782442,127.11903854074346,89.25790264468026,78.81768363921188,79.8416028737306,77.82662117735067,sub1025,standard
31,122.54133379006457,117.78835539057961,141.2055548568298,112.5325892905936,127.22104157195305,132.1779702588824,sub1026,standard
32,108.15294439753615,112.02172914544145,147.179248347431,95.2524514070822,102.00046324308967,122.84533526751618,sub1027,standard
33,57.94980377691105,90.37407634010182,95.86503590940184,30.52527447027038,73.22575502027587,100.86445290253965,sub1028,standard
34,51.7626555661843,68.18878532506805,92.94566889531389,59.19561257047112,63.8638802150053,73.60895715998865,sub1029,standard
35,114.99030736167308,107.34641015729436,139.34016439394594,108.08188753156942,95.05556182335297,80.07778582803198,sub103,standard
36,69.81207651137517,65.81636473062662,75.0141682275372,94.3792099690629,98.58233006965975,81.60861808629397,sub1033,standard
37,32.367064912370545,14.49250567180677,32.67987825135718,56.81396664130451,25.14927197632435,26.654548026498116,sub1034,standard
38,108.74378892152694,100.11355316931142,103.95470141527437,89.64975580328482,50.05850709052801,87.93818452054332,sub1035,standard
39,42.785787817122774,23.030273239609823,62.96778905953101,15.057959107361713,17.863052750721337,49.28871960721588,sub1037,standard
40,111.7068386620106,132.57379442450758,136.89972587059518,161.19079367738058,141.491908032053,148.26576517697237,sub1038,standard
41,49.84632517337383,61.050411596082284,22.390211909450873,49.68225396892214,55.944771420478325,33.84449085642973,sub1039,standard
42,9.323942094941414,9.677919298941529,12.50349307196991,30.243289557331977,8.236599646382006,47.41082197686937,sub104,standard
43,27.189651437254224,19.617970927899695,46.15695033771883,17.02914943240895,54.50503645546419,20.27450050989004,sub1040,standard
44,58.999138258239356,80.49884593961983,84.19747395891729,83.03713560759496,61.43089808839643,67.36686007874053,sub1043,standard
45,101.267600154559,87.94772178140629,75.99970588371309,61.115468574287924,73.7815660951093,76.92430322816797,sub1044,standard
46,51.6818256412876,25.162230759143785,17.144906744392973,21.472486460438635,34.76596020184818,33.8528562792842,sub1045,standard
47,53.12423112842794,47.29755636955246,55.976904383273244,24.227137208465496,16.3887332619706,39.16939693191395,sub1047,standard
48,74.8680707451719,45.77840398305509,127.3169000073321,67.94096362199424,112.55345765289903,94.52354663587076,sub1049,standard
49,31.931755194034103,11.85535060746192,27.29627369997976,11.94074370843572,18.054894468532847,33.46716459401922,sub105,standard
50,101.5790885431008,74.20923110237077,56.32293055743848,58.550791255331795,68.63346848337034,72.79354770701715,sub1051,standard
51,120.42638061104937,106.82172096902707,193.06680824520316,145.95595370689338,127.72274479213515,172.50928201789807,sub1052,standard
52,54.860167799525705,30.399224092117784,44.46371417794704,36.86385190186669,24.940915629968675,59.92920270229974,sub1053,standard
53,60.876035217953245,75.55402862572919,58.59899410674678,55.04398550161298,83.84939824744022,66.74033368263581,sub1055,standard
54,43.12604082143257,50.379914220737014,102.06831486063241,59.752580915211134,60.44436438948292,27.415543243788136,sub1057,standard
