sub,alpha_ind,eta_ind,sigma_ind_pre
sub1183,0.93008570075,0.348398323875,0.0971622484
sub1184,1.53212171975,0.58005800775,0.08686306987499999
sub1186,0.38499479207500004,0.542204008125,0.038086618350000004
sub1187,7.038839565,0.824717775,0.0510262336625
sub1189,1.563745657,0.6124593325,0.072418560925
sub119,6.57840237125,0.433158731875,0.0978488502375
sub1190,0.4948574975,0.47082496475,0.0714873110875
sub1192,0.536315500875,0.15205340208749998,0.08852998295
sub1194,1.715814073875,0.589810192125,0.0742275898125
sub1196,92.21305715,0.032912520784999996,0.032339786375000006
sub1197,1.58689521825,0.398549309375,0.134191804575
sub1198,12.42868258125,0.15553804840000002,0.16872340225
sub12,0.25661752671250004,0.135677649225,0.0733026586375
sub120,0.465579271475,0.75794630275,0.0498718993375
sub1200,1.5342506001249998,0.77934370125,0.06070685704999999
sub1201,0.2326200278625,0.723654614125,0.0387056068625
sub1202,0.22619179416250002,0.605313698875,0.041630155674999995
sub1204,8.152966495,0.6518832167499999,0.06682145905
sub1207,1.55392390675,0.230798570625,0.1393111397125
sub1208,0.837193799375,0.6403533406249999,0.0715631415875
sub1209,3.8123743075000003,0.74533426475,0.14017630171249998
sub121,1.823153809875,0.537665553875,0.1052411983125
sub1210,4.20413146625,0.9029822642499999,0.06503196241249999
sub1214,1.381416196375,0.5154685990000001,0.0666922808125
sub1215,0.533838980625,0.564571361625,0.0700441059125
sub1216,1.201793491875,0.514947996375,0.073361020775
sub1218,1.565873913875,0.6390373065,0.073664395875
sub122,0.5787367587500001,0.6698499965,0.0572732739375
sub1220,0.90365863175,0.669621893,0.057992550899999995
sub1221,0.9268448905000001,0.5559858065,0.06940486905
sub1224,12.878171805,0.612879339875,0.061555153575
sub1226,0.495853768125,0.230814234625,0.082870529775
sub1227,1.326768361625,0.309230025125,0.116322084625
sub1229,0.406572768375,0.2107289267125,0.060776001100000004
sub123,0.2468377982625,0.601886712375,0.038320298950000005
sub1230,0.968871454,0.642740515375,0.060211329337499994
sub1232,0.96166385275,0.425281182375,0.10112313036250001
sub1234,0.34982630555,0.41784684062500005,0.055064320625
sub1235,0.41814252762500004,0.34563685099999997,0.07402619265
sub1236,31.247185175,0.04356067804125,0.28287638637499996
sub1237,0.4112106035,0.37563574425,0.0820026481
sub1239,0.23699388935,0.245313893875,0.0521682894875
sub124,0.51811304425,0.279478327375,0.0634462020625
sub1240,0.5968695697499999,0.268179480125,0.095354277675
sub1241,0.8321461248750001,0.6227180225,0.0687441123375
sub1242,1.97455925275,0.650592235,0.1021359573375
sub1244,0.554373907875,0.655226521875,0.0725314185375
sub1245,1.13737157025,0.6372318495,0.0497542105875
sub1246,0.525315820125,0.45343914287500003,0.095358261025
sub1247,0.3296810173125,0.430697921125,0.0540225182
sub125,0.534075847125,0.391658491625,0.1102650097
sub1252,3.0631317979999997,0.7454786306250001,0.0634940881375
sub1255,0.9322009835,0.647867449375,0.071686268
sub1256,26.1604270875,0.270550889625,0.11997729635
sub1258,1.75281526925,0.6177022513749999,0.097742222925
sub1259,0.509582269,0.5799230989999999,0.0618879944125
sub126,0.7190871973749999,0.603879377875,0.054732369412499995
sub1260,0.622274613125,0.756764986125,0.05637034395
sub1262,0.5294048166249999,0.508338667625,0.0712531686125
sub1264,46.763363774999995,0.6351011288749999,0.178943128
sub1265,0.9803979077499999,0.699413858125,0.1178499363
sub1267,0.8624375333750001,0.2122789115,0.1267786191375
sub1268,4.3409639575000005,0.5936434525,0.0825046765
sub127,3.62497616475,0.87376025075,0.050755571887499996
sub1271,0.893175038375,0.672500034375,0.048460308537499996
sub1272,0.39794008467499997,0.547779029375,0.07335324195
sub1273,1.002125294,0.55220065425,0.070952092225
sub1274,2.015423964875,0.5874826021249999,0.079421779475
sub1275,0.7110864425,0.26014021875,0.0713946093875
sub1277,0.442312755,0.358144305875,0.060269130062499995
sub1278,0.48859177675,0.6691610782499999,0.0902626694875
sub1279,1.236791350625,0.76798059575,0.081144860675
sub128,3.5480181762500003,0.1391716620375,0.3037858005
sub1281,1.032188576875,0.5789590372500001,0.081971340075
sub1283,0.8183554142499999,0.5578382723749999,0.061815194974999994
sub1284,13.799448415,0.695134575375,0.113581398725
sub1285,7.1140687425,0.695490901375,0.0839701850625
sub1286,20.6567544875,0.924005923875,0.0744996478625
sub1288,0.3808487135375,0.510662731875,0.050385905387500006
sub129,0.734851806875,0.59167485,0.0604123107875
sub1290,1.86940503325,0.6234057345,0.0844172078875
sub1291,1.79190639925,0.6219149015000001,0.0625223703875
sub1292,9.22456961875,0.65377045925,0.0837769540125
sub1295,0.36915645712499995,0.2512513375,0.0616138907875
sub1296,1.771158819,0.1674003327625,0.11797468362499999
sub1297,12.53785681375,0.604588437125,0.158156226
sub1298,0.39505129005,0.503649640875,0.057404975775
sub13,0.9559000838749999,0.621349936,0.07285874298749999
sub130,1.217307212,0.442965652,0.070207993125
sub1301,4.3157226325,0.42325075112500005,0.084953525125
sub1304,5.95486715375,0.50217844,0.129805078125
sub1305,0.4483755303,0.8030234487500001,0.042042449875000006
sub1306,0.5508549296249999,0.5399367885,0.07063937321250001
sub1308,0.68292009425,0.252010013375,0.0720768613375
sub1309,2.681199573,0.59664565125,0.07755763523749999
sub131,0.677976839875,0.68982505225,0.063124616525
sub1310,0.0981223916125,0.21176000375,0.0743436247875
sub1311,0.21972670375,0.2046868274375,0.0731551876125
sub1312,1.6180114650000001,0.482219916,0.064763784125
sub1313,1.48921308175,0.73322722125,0.0667810252
sub1317,0.12594500449999999,0.346474745375,0.068805855
sub1318,0.6605339840000001,0.6606221825,0.07499877915
sub132,1.14696873075,0.46162028650000003,0.114023340325
sub1320,4.421726757499999,0.024668871132500002,0.21159488662499998
sub1322,0.9566663175,0.395542849125,0.1566081129875
sub1323,0.44888896475,0.242037107375,0.075772236275
sub1324,0.741013463125,0.5344948574999999,0.10116716637499999
sub1325,0.8124669765,0.57759059975,0.0832841870875
sub1326,21.07001089875,0.7657730728750001,0.1065471652875
sub1327,1.434073085375,0.34768311412499997,0.11896882745000001
sub1329,0.4551704155,0.5761488339999999,0.0557223518375
sub133,0.83228480125,0.2960180205,0.07552187818749999
sub1330,2.8715025437499997,0.62916686275,0.0896611285125
sub1332,32.029123575,0.325120256,0.08196582182500001
sub1333,0.8315478778750001,0.573055910375,0.0519328181625
sub1334,0.2281289979,0.479940084625,0.0454980077
sub1335,11.877533623749999,0.6500301198749999,0.0907148692375
sub1336,0.3828908739,0.6425803744999999,0.0713754362125
sub1337,0.85332698175,0.53080531825,0.055628623249999995
sub1338,0.2807468065375,0.387173578625,0.052144729437499995
sub1339,1.1046137656250001,0.121180102675,0.1151627075875
sub134,1.866686838625,0.705958444625,0.0717451357875
sub1340,1.8763875427499999,0.408343543125,0.1138518313375
sub1341,2.0737580387500003,0.7482944568750001,0.051194920887499995
sub1342,40.947632625,0.476212578,0.1060504283625
sub1344,0.468440219125,0.44148967325,0.06419650982500001
sub1345,1.184213352375,0.543074994375,0.0818177182125
sub1346,40.37554325,0.574708244125,0.09549026686249999
sub1347,2.4409353265,0.68868291,0.0636046619375
sub135,7.83484023,0.71197448975,0.06876825739999999
sub1350,0.4286782249625,0.6363335210000001,0.047388333000000005
sub1351,2.415911091125,0.6016917193750001,0.0723107404875
sub1352,0.87532643025,0.48196958825,0.10555880252500001
sub1353,2.357686253125,0.65548730375,0.0843795638
sub1354,1.58177873625,0.41194114275,0.10518812485
sub1355,1.0631070016250002,0.48189756425,0.06931986594999999
sub1356,8.61224723375,0.747330151125,0.0718971333
sub1357,0.617160583375,0.17448010735,0.10922945353750001
sub1358,0.54302330275,0.500912409125,0.0898356156
sub136,0.9348809028749999,0.65128371025,0.0478107149625
sub1360,1.02175404725,0.5874455402500001,0.074474247275
sub1361,0.704858478625,0.46881809125,0.06465866619999999
sub1362,0.2472394714625,0.5127798665000001,0.043505583625
sub1363,2.800394786625,0.7757828258749999,0.0486250627625
sub1365,1.373334304625,0.165428863675,0.127132651575
sub1367,0.43928918988750004,0.6089212361249999,0.042985252787500004
sub1368,0.3693734536625,0.590071020375,0.0461311432375
sub137,0.573312756375,0.5308027710000001,0.06896405312500001
sub1370,4.73630132875,0.7199066045,0.0942277578
sub1371,1.757933387,0.5711364866249999,0.07423557292499999
sub1373,5.427060443749999,0.585736276125,0.08539039405
sub1374,0.2695904914,0.348432341125,0.0399304149
sub1375,2.589386105875,0.6425131645000001,0.0781190355875
sub1376,1.585764110875,0.38422184325000003,0.11582173324999999
sub1378,7.438669375000001,0.6630283533750001,0.09927712538750001
sub1379,2.1867375475,0.4023233215,0.1342456270625
sub138,5.23290898875,0.7038360351249999,0.1223552540625
sub1380,2.42776317,0.50081825275,0.1212421620125
sub1381,0.571191816375,0.5396048778749999,0.058087635075000005
sub1382,0.9444526685,0.588976666,0.0598777282
sub1383,4.12306459,0.6437905722499999,0.08407460796249999
sub1384,1.10895384525,0.65564756125,0.0573981701
sub1386,1.094407796375,0.65731134075,0.0765699254375
sub1387,1.2450548205,0.650526547125,0.07884707416249999
sub1388,0.834634622875,0.667690656375,0.051681588949999996
sub139,0.86532597975,0.46925915900000004,0.0633003495875
sub1390,2.9783161801249998,0.647347944375,0.0803488316875
sub1391,0.33031791971249996,0.5029432110000001,0.086528936475
sub1392,1.924037993875,0.361054832,0.1097451426
sub1393,1.508745436125,0.73479977325,0.0643140557625
sub1394,1.656609031125,0.877093803625,0.0613220940625
sub1395,0.768761167,0.314612389125,0.10748077772499999
sub1397,4.71826328875,0.6234002666249999,0.1039500351625
sub1398,0.2928818687625,0.6054998956250001,0.039499387837500004
sub1399,0.545264055,0.6756598745,0.07108936491250001
sub14,0.620807603875,0.609382465875,0.046668755124999996
sub140,1.3023742481249998,0.312270592625,0.140842642875
sub1400,2.6194481974999997,0.45448926075,0.0967604724375
sub1402,0.1633756704625,0.389755462375,0.0604561248125
sub1403,1.094326840625,0.587304309375,0.09390156165
sub1404,0.441213233125,0.28629129575,0.0914693479875
sub1407,8.97953854625,0.70091482075,0.08014325232500001
sub1408,0.91873214125,0.1482595211625,0.1242747428375
sub141,0.844176129125,0.706178060125,0.07392668695
sub1410,0.51633693575,0.390574614625,0.0768314887625
sub1411,0.762789352625,0.5324130837500001,0.079592894275
sub1412,0.44230784562500003,0.43441326425,0.059832717012499995
sub1413,1.178516154125,0.5882596758749999,0.10034461258749999
sub1414,0.8824407325,0.737171229625,0.06265608785
sub1415,1.4847839637500002,0.422938964375,0.15154019075
sub1416,4.50360680875,0.642000640375,0.1562224527125
sub142,1.1114391175,0.44590208875000004,0.1115342448125
sub1420,3.1372158042500002,0.7830727732499999,0.06436209855
sub1422,0.14537980133,0.49718880625,0.0422273622875
sub1423,1.886814777625,0.5908732758749999,0.08033068225
sub1424,8.18643941625,0.491681118375,0.08171995402500001
sub1426,1.508232492,0.790831880375,0.0545835297125
sub1427,0.40286992233749996,0.491268033625,0.0598285401
sub1429,0.756561951625,0.595329528625,0.074071914975
sub143,2.469365919,0.554850154375,0.07871777584999999
sub1430,0.8496769638749999,0.755589051625,0.045228768525
sub1431,5.650215135000001,0.814076476625,0.0753206715875
sub1432,85.83772435,0.020702768658125,0.024055817637499997
sub1434,6.68993751375,0.795271754625,0.0909354329875
sub1436,0.587674048375,0.15522617514999998,0.0991351639125
sub1437,0.566902043,0.561180492,0.068548768225
sub1438,0.10044635446625,0.711634854875,0.031324972525
sub1439,1.0071477953749999,0.537071611625,0.12784687592500002
sub144,9.24639165,0.5808673656250001,0.1272696418875
sub1441,0.385493292725,0.446462740875,0.06447914305
sub1442,0.745785384625,0.57928689675,0.075878754975
sub1443,0.528149702975,0.6557851060000001,0.039991445024999996
sub1444,1.04526991725,0.702158856375,0.0491885467375
sub145,1.1647166318750002,0.618319470375,0.055396213025
sub1450,0.82676681275,0.60599434,0.0630214607875
sub1451,0.448097036,0.468507988375,0.059066514075
sub1454,2.1438420392500004,0.6685464681250001,0.061555566974999996
sub1455,1.1207361384999999,0.42999162487500003,0.0835203516
sub1456,1.724915566,0.636612988,0.0643633743625
sub1457,3.0928622,0.38941510625000003,0.10440003106250001
sub1459,0.3436448045875,0.281802300625,0.0667540289875
sub1460,2.8499108575,0.37110757162499997,0.08075810285
sub1462,0.656774892,0.437758988,0.103751900225
sub1466,0.683985717875,0.711842348875,0.050164612912499996
sub1467,1.571802304125,0.7603626389999999,0.0612816142
sub1469,1.748450111375,0.42781734475,0.1157470024875
sub147,1.2279313331250001,0.5845773668750001,0.08676060855
sub1471,0.397712057875,0.47507898775,0.07246213625
sub1472,0.885474111625,0.6645951758749999,0.0525866594125
sub1474,15.6820209775,0.9328783519999999,0.072966053875
sub1475,4.901372390000001,0.0668541954375,0.16133950425000002
sub1476,1.9732754018749998,0.31874629175,0.11964119044999999
sub1478,2.45613462875,0.609965523875,0.0754753542
sub1479,0.6976566625,0.707516757625,0.0542275373125
sub1481,22.49399688625,0.874728939625,0.11357995492499999
sub1485,1.1964072961249999,0.731351571625,0.059391349675
sub1488,19.747748475,0.178860384125,0.186285160375
sub149,0.6970471958750001,0.56791586275,0.0586141223625
sub1490,0.677315985125,0.388135348625,0.071873191625
sub1491,1.5743508556249999,0.8170944621249999,0.056044878675
sub1492,0.8553343059999999,0.64665967925,0.048108580325
sub1493,5.57097661875,0.673513692875,0.0903335810625
sub1494,0.46995052175,0.517998432625,0.059919254725
sub1496,0.51093266075,0.679295637625,0.054673784662499995
sub1497,5.9926955,0.74288353275,0.0805997486375
sub1499,0.8164768975,0.620767211,0.067915808575
sub15,0.2488144922,0.286592344375,0.0524751524375
sub150,2.2287605265000003,0.47857420362499997,0.12341583316249999
sub1500,3.35230294375,0.547723302,0.1556969795
sub1501,52.4242727,0.407658500625,0.0648099263375
sub1502,13.163477032500001,0.81421445475,0.063534430125
sub1504,0.547826580625,0.523485035125,0.0613692634
sub1507,20.9348512175,0.76913394025,0.1090108562875
sub1509,3.4354912325,0.50845542925,0.0887541922125
sub151,0.2020916898625,0.38335216775,0.04467562
sub1510,0.86377241775,0.438346479,0.08027765854999999
sub1512,3.3867417421250003,0.825100695625,0.07350137211249999
sub1514,6.4035719375,0.82054855025,0.059296315
sub1515,10.1559976525,0.624656465125,0.06678313233750001
sub1516,1.42243655775,0.62274587625,0.0614657963875
sub1519,0.27215289605,0.43531932625,0.0431995201
sub152,1.7723532720000001,0.6431365798750001,0.059357213987500004
sub1520,1.32378908925,0.46467198925000003,0.0725642764
sub1521,1.4510653227499999,0.759028727125,0.049668490912499995
sub1522,14.49962186375,0.894642596875,0.0739341883625
sub1523,0.5107429918749999,0.26916642550000003,0.06866189923749999
sub1524,2.7976246005,0.8241100855,0.054611518500000004
sub1525,0.828752021625,0.34235782812500004,0.07629571328750001
sub1526,0.22859665097499998,0.492177228,0.0398908453125
sub1527,0.609445016625,0.353011112625,0.08248388891250001
sub153,0.364953999125,0.506442542,0.052355620075
sub1530,1.840534008375,0.422152676375,0.107944543775
sub1532,0.506330105625,0.44718053474999997,0.08147414974999999
sub1534,18.28396147625,0.9725245052499999,0.075925453075
sub1536,0.762172362,0.561999153,0.0776743434375
sub154,0.562820810125,0.28565830925,0.079736642675
sub1540,6.7944154575,0.804062138875,0.08376448785
sub1541,0.645591936375,0.31287279525,0.0876304231625
sub1542,5.18450242875,0.7700723413749999,0.079704076825
sub1543,0.9272647278749999,0.40796249375000004,0.0871732423875
sub1544,1.161512661125,0.5562326802500001,0.07998477955
sub1547,0.481835358125,0.52263930825,0.0686626176125
sub1548,3.01792849875,0.571575089875,0.067763271925
sub155,1.93948375325,0.739461463375,0.0860828556875
sub1550,1.2841961174999998,0.481458789625,0.0572213427375
sub1551,11.88774992625,0.80823019975,0.056278320025
sub1552,2.75568287125,0.5443147635000001,0.0988753897625
sub1553,8.9511232275,0.6786019209999999,0.1294997631375
sub1554,7.70419634625,0.660590857625,0.10126600265
sub1556,0.8555800433749999,0.46664270375,0.0910087876
sub1557,0.44258900999999995,0.547263306875,0.0583852680625
sub1558,0.331722710825,0.37534769999999995,0.057953337975
sub156,4.91021926125,0.47058263725,0.19289659574999998
sub1560,1.5704583605,0.708010270625,0.079706270725
sub1561,0.95222699025,0.616538616625,0.0616874645125
sub1566,0.712542466,0.134716277975,0.0756398004125
sub1569,0.487797302125,0.6012590625,0.058276967775
sub157,0.19869470475,0.506519075625,0.0391237999
sub1571,0.831748703625,0.39762206112500004,0.0754142312125
sub1572,0.86927254325,0.61319525125,0.0922952991625
sub1573,3.06004816,0.604902944875,0.082615875825
sub1574,0.748973123875,0.1263594212125,0.14613188500000002
sub1575,2.820767344125,0.794492458,0.0626125459375
sub1577,3.34116932375,0.654168092,0.104547797675
sub1578,0.5174954551250001,0.6309766560000001,0.0429651015125
sub1579,0.6567200865375,0.791961802125,0.0352635701875
sub158,3.84688626875,0.6470780285,0.1351055738
sub1581,34.75654885,0.8018829682499999,0.0561472766
sub1582,1.507183351375,0.311642508875,0.08545726586249999
sub1583,2.22787935825,0.476786232875,0.1192163682875
sub1585,0.836894586875,0.48943225862499995,0.086149751825
sub1588,4.6304767425,0.75534908325,0.071009002275
sub159,1.363000829625,0.54890145275,0.06833707705
sub1591,0.602188592,0.6319996019999999,0.044196670825
sub1594,0.2782381476,0.38696679575000004,0.056115099225
sub1595,2.411443215875,0.7646918268749999,0.0628814701625
sub1597,0.440980522875,0.567942293125,0.0624525980125
sub1598,0.578073012625,0.541070736625,0.0546133952875
sub16,0.703621998625,0.4778200955,0.0560930418375
sub160,2.77627896125,0.7052309265,0.069485791675
sub1600,9.821919655,0.74403762,0.07127302086250001
sub1601,2.147280803,0.44137375175,0.0858299990875
sub1603,0.748446748625,0.61399327075,0.0562890338125
sub1605,2.871067835375,0.729303016125,0.087284297775
sub1606,1.2847724808749998,0.562919239875,0.061773746425
sub1607,0.3409820894875,0.5537384396249999,0.048446482299999996
sub1608,1.3473499844999999,0.57380604525,0.056424763825
sub1609,0.60939686975,0.516071909125,0.046712055425
sub161,0.39122112459999997,0.68312982675,0.047278520675000005
sub1610,2.32720157875,0.367642653875,0.300828994875
sub1611,2.195975528625,0.58137063225,0.10783114449999999
sub1612,5.008801955,0.747477387375,0.07508264185
sub1613,1.509389320375,0.659984198,0.12520330015
sub1614,1.272563642875,0.612533282375,0.069174202375
sub1617,0.680739530375,0.490507786,0.0674463916875
sub1619,1.2087073825,0.4303614945,0.0846490778
sub162,11.4107140975,0.83012242625,0.0689030109375
sub1620,0.78313582575,0.5858810435,0.0746566562625
sub1622,5.666690088749999,0.53207998375,0.0951357932
sub1624,0.2727254576375,0.31838950525000004,0.0805991070625
sub1625,2.275594480625,0.592961377875,0.12588683685
sub1626,2.98907107675,0.773011216125,0.0719587727875
sub1628,0.4906195199375,0.789393901625,0.052702270912499995
sub163,0.4805203075,0.446636488375,0.0730380794375
sub1630,1.576978942125,0.5464522843749999,0.07071825320000001
sub1631,0.867631923,0.612536380625,0.0634750151625
sub1632,5.3631461625000005,0.37028031475,0.20811470337500002
sub1633,7.62862274,0.63049263425,0.0648499180125
sub1635,1.5916811185,0.627380850125,0.0696981320125
sub1636,0.3345707978,0.460050856,0.050273778
sub1637,0.49286161312500004,0.610517317875,0.0509176325375
sub1638,3.239416095,0.5939947445,0.0654456982375
sub164,0.45554267225,0.592014653,0.052864386912500005
sub165,3.5492231687499998,0.6931239443749999,0.0645275948
sub166,2.8065202549999997,0.6077119471250001,0.070269544625
