sub,alpha_ind,sigma_ind_pre
sub336,0.1516207529125,0.053422206062500005
sub337,0.1375451592625,0.039780071900000005
sub338,0.08036813103750001,0.039201212400000005
sub34,0.1176976539875,0.044680551375
sub35,0.1911896265625,0.0745612578625
sub36,0.23863741055,0.0476427187625
sub37,0.8233353626250001,0.0506286926875
sub38,0.03781562865875,0.0321809475875
sub39,0.243107119325,0.071872686925
sub40,0.1964800920625,0.075554652625
sub41,0.17742709766249998,0.0549807620625
sub42,1.3156632038749998,0.146317366875
sub43,0.876520434625,0.11217690561249999
sub44,0.1473863123625,0.0485476219375
sub45,0.142052199625,0.0424106224625
sub46,9.841925646249999,0.0741627742625
sub47,0.35248302575,0.0619073710625
sub48,0.1580886309875,0.05263180265
sub49,0.678747450375,0.0643017913625
sub50,0.116998561525,0.05136189445
sub51,7.5911754275000005,0.043228893475
sub52,0.075011112325,0.038818768625
sub53,0.20182867458749998,0.040924571712499996
sub54,0.686158491875,0.0511949757
sub55,1.336783874625,0.065108130875
sub56,0.40260985125000004,0.06799480075
sub57,0.272258618125,0.0587075487875
sub58,0.9049139905,0.044206033925
sub59,0.0791243559375,0.0485148674625
sub60,0.12143570575,0.0375077686
sub61,0.8915059693749999,0.1013702233
sub62,0.039260249931250005,0.0302133600625
sub624,0.14619084901249998,0.0555033082375
sub625,0.18972991881249998,0.0613215796
sub627,0.23922876425,0.07726530755000001
sub629,0.2661048578875,0.07471969001249999
sub63,0.0639357784625,0.0375015548375
sub630,0.1723688589,0.05038886125
sub631,0.1458839253875,0.046360918175
sub634,0.2123901,0.07420432473750001
sub635,0.0566982022375,0.033230781174999995
sub637,0.085026988375,0.04466325115
sub64,1.084257342125,0.043862923525
sub640,0.10724452616249999,0.05355672965
sub643,0.125652194475,0.0554691013
sub644,1.252143464125,0.0661612102375
sub645,1.02420599675,0.0566152942875
sub648,0.052512961233749995,0.0336778544125
sub649,0.07366527055000001,0.050130479825000004
sub65,0.2082737614625,0.059286840225
sub650,0.193689349425,0.047911023625
sub651,0.15300018795,0.0692637843375
sub654,1.48017815975,0.0755397584125
sub655,0.07300795095,0.060283130175
sub656,0.393676387625,0.06538458964999999
sub658,0.399462576125,0.0678935046125
sub66,0.15437264207499998,0.0557347789375
sub660,0.1605083152125,0.058609493775
sub662,0.492502595375,0.057201506549999996
sub663,0.345236317875,0.054264928775
sub664,0.2139609821375,0.050898008249999994
sub669,0.0829464113,0.0641761242625
sub67,0.627584141375,0.0568914771625
sub671,0.118780174675,0.0385851491125
sub672,0.44099087825,0.0594479780375
sub678,0.1359728142875,0.054674154337499996
sub679,0.1893528966125,0.0613936791125
sub68,0.731752616,0.0662425000875
sub681,0.18471121871249999,0.052319741725
sub688,0.3369305935,0.08385732377499999
sub689,0.1595639971125,0.0606707070625
sub69,0.31787511412499997,0.0628907138875
sub690,0.079327793475,0.0418751171375
sub691,0.0401341466075,0.0349594388625
sub692,0.15190918813749998,0.05679699505
sub693,0.949137712125,0.056515026825
sub694,0.371831831,0.0969226283125
sub698,0.31071637674999997,0.051224309975
sub70,1.695016859,0.0677723097375
sub700,0.079647114,0.051082375475
sub702,0.296296384875,0.049541895275000004
sub704,0.1270684956,0.0481494957375
sub708,0.0357422561425,0.0458301212625
sub709,0.19851675495,0.065010657325
sub71,0.622882258125,0.0521036603
sub711,0.0774154675125,0.03774007735
sub712,1.3446772089999999,0.0510500129875
sub714,0.32800109425,0.0886041355375
sub715,0.16097674825000002,0.055109652599999996
sub716,0.2121237268625,0.0664417797125
sub717,0.38557656925,0.059217956200000005
sub719,0.15159221317500002,0.063161095925
sub72,0.452106030875,0.09552836151249999
sub720,0.0859972246625,0.03826464055
sub723,0.1894919260375,0.061285105549999996
sub724,0.7136836678749999,0.16786257237500002
sub725,0.716513278375,0.0544499472625
sub726,0.305606227,0.077139541475
sub728,0.09020311765,0.037561928174999995
sub729,0.58335527975,0.064496722825
sub73,0.6694108885000001,0.06675768541249999
sub731,1.518381790875,0.10410376537499999
sub733,0.067165690025,0.039610661825000004
sub734,3.09744576625,0.0461935394875
sub735,0.1740329712875,0.0523414264
sub736,0.8935608395000001,0.1039304811375
sub737,0.20327864695,0.055902439275
sub739,0.6139148561250001,0.0741916293875
sub74,0.1407152439125,0.0479305935625
sub740,0.12730542385,0.0431077727125
sub742,0.12923773460000001,0.0479244280125
sub743,0.613350261125,0.1112424273625
sub749,0.090405073225,0.0476616347875
sub75,0.0669049532125,0.043233712175
sub750,0.265512054875,0.08414889185
sub753,0.27537727775000004,0.0451197517875
sub754,0.0779173775,0.0433348938875
sub755,0.45810884575,0.05172951355
sub758,0.736127739375,0.057617103174999997
sub76,0.05492122369375,0.043775814162499996
sub760,0.10520546280000001,0.0396135917875
sub761,3.52958641125,0.074318815875
sub764,0.23284584105,0.08393123505
sub765,0.106913272375,0.0341925497
sub767,0.9881402355,0.0751723319
sub769,0.536275180125,0.0576517993
sub77,0.2943805437875,0.057599077575000004
sub770,1.504845164625,0.057021127212499995
sub773,0.1371100813,0.0469569477625
sub775,0.2505536144,0.055016225975
sub777,0.64172114825,0.05306816735
sub778,0.915486264375,0.050804601525
sub779,0.3143009465,0.0516499971625
sub78,0.1246150627,0.0507208179625
sub781,0.2808792015,0.068065453475
sub783,0.14512392075,0.049981274237500005
sub784,0.438662911875,0.055161421375000005
sub788,0.1139158719125,0.0511575175
sub79,0.30653258475,0.1037210822125
sub790,0.404725206,0.0526192533125
sub793,0.1327505705625,0.054090054775
sub795,0.5603023954999999,0.0597599677125
sub796,0.297515826875,0.0510061298125
sub798,0.0815763448,0.0391392487375
sub80,0.46664055000000004,0.08588232077499999
sub801,0.2817176006375,0.06434599196249999
sub802,0.094864819975,0.038349209025
sub807,0.282894309,0.0548988476625
sub808,0.30223679625,0.04541644255
sub81,0.0586606605625,0.0346407125375
sub810,0.1249560154625,0.070865400975
sub814,0.2047421174,0.056386513712499996
sub815,0.1186113315625,0.052056709525
sub816,0.51259302425,0.093721487375
sub817,0.18671677804999998,0.044120266925000005
sub818,0.20364855701249998,0.064312338775
sub819,0.1313863743,0.0563114462875
sub82,0.14457602893750002,0.0522922168125
sub825,0.2135266733375,0.04945282035
sub826,0.2110889841625,0.0446301736875
sub827,0.15312492832500002,0.0503695703625
sub83,0.02639059742625,0.025347670225
sub831,0.0791410992125,0.0422167751
sub832,0.09081039621249999,0.048059889275
sub833,0.067543612575,0.042799331987499994
sub835,0.41257655375,0.062428255
sub836,0.339703164625,0.0661843279
sub837,0.219948800825,0.0791976348375
sub838,0.0725536327875,0.02985360545
sub84,0.0766692708875,0.0430266423375
sub840,0.0926233186,0.0405482617375
sub841,0.7769632357499999,0.0773234559
sub842,1.104267904125,0.1213004446375
sub845,0.11542453011249999,0.0452549986375
sub846,0.34079359325,0.08596605909999999
sub847,0.0610799363875,0.0325102054625
sub848,0.76471391925,0.0545999225375
sub849,0.0826909167625,0.037985950075
sub85,0.3792539245,0.0918014924
sub850,0.6128156418749999,0.052684480525
sub851,0.18517494742499999,0.05268602494999999
sub853,0.05409814684,0.046486165275
sub854,0.35167207224999997,0.072763335575
sub856,0.68874802125,0.0947363012625
sub857,0.356733625125,0.08931540626250001
sub858,0.94707222325,0.0711032604875
sub859,0.1909235906625,0.0470063757
sub86,0.5009176595,0.06849251553749999
sub860,1.709210140375,0.07510088143749999
sub863,0.078330468275,0.0380078613
sub865,0.1291576599375,0.05283738565
sub868,0.1848366755875,0.0477225987625
sub869,0.1865574025,0.06706682458749999
sub87,0.35604925924999997,0.0561354170125
sub871,0.156445461275,0.0478026071875
sub872,0.36561723025,0.082589159075
sub873,0.988662151875,0.0679061522125
sub876,0.1747589203125,0.0777023431125
sub877,0.2724769875,0.0504898822875
sub878,0.251081230925,0.056308674574999995
sub879,0.1289804212125,0.066458216225
sub88,0.11588021455,0.042415740274999995
sub880,0.2006499025,0.0600800834125
sub881,0.420869368,0.0612296884625
sub882,0.0812880323625,0.0360767403
sub886,3.4369386625000002,0.334207951375
sub887,0.1162797514375,0.062564192375
sub89,0.269593403025,0.0765636489125
sub890,0.2674966923625,0.0646060774625
sub891,0.0962926089125,0.0559407017
sub893,0.035570857727499995,0.031257974475
sub895,0.13898821756250002,0.0496074829875
sub897,0.1995986628375,0.0487647327125
sub899,0.69439043,0.048190233974999996
sub90,0.2679257222625,0.0756601936
sub900,0.1662755660625,0.0616094568125
sub901,2.55433717375,0.051852314975
sub904,1.78009949125,0.07898275812500001
sub905,0.1486290082375,0.048107601675
sub906,0.1196665041625,0.038275772549999997
sub907,0.12991367869999998,0.0777043276375
sub908,0.10313879772500001,0.0493945116125
sub909,2.7493883137500004,0.0679863607625
sub91,0.0543319575375,0.035690695612500004
sub912,0.6619872457499999,0.0731181263375
sub913,0.131409029175,0.0580869544625
sub914,0.308663245875,0.0939808303625
sub915,0.30177674537500004,0.0787002847125
sub916,1.7339403978749999,0.1500834805
sub917,0.34892457325,0.06416189900000001
sub918,0.03185567972375,0.053542081699999994
sub92,0.163118534225,0.050070571837499994
sub920,1.3065487387499999,0.059993943362499996
sub921,0.02583580010625,0.0272302756375
sub922,0.29153790500000004,0.058673809
sub924,0.2462193292375,0.0520844442875
sub925,2.64488414625,0.0729966727
sub926,0.42512573012500005,0.06151756085
sub927,0.16041159505,0.0504838054375
sub93,0.1189800697,0.054197735649999995
sub931,0.23754349941250003,0.05001043605
sub934,1.6676411412499998,0.07429435516249999
sub935,0.16664822067500001,0.0648350342125
sub936,0.14454656642500002,0.041628933812500005
sub939,0.2081664618375,0.0489073166
sub94,5.0247317175,0.1075377466125
sub943,0.39328368062499997,0.05625016805
sub945,0.27945111125,0.0633805449625
sub946,0.10821293881249999,0.056845254637499995
sub948,0.29226795850000004,0.09099778391249999
sub949,0.871085266375,0.0660084203125
sub95,0.0785623978375,0.0442673278875
sub951,0.047308908916249996,0.0376695114125
sub953,0.11823157351250001,0.0546891725625
sub954,0.399201091125,0.048479101812499995
sub956,0.19626421865000002,0.0683969133125
sub959,0.36173151275,0.1043795221375
sub96,0.2323019021,0.054507874125
sub960,0.41990094850000004,0.0815391542375
sub961,0.28164284962499997,0.0611126052125
sub962,0.838036532,0.0444394716625
sub964,0.295710654375,0.0760299855625
sub966,0.295914305125,0.06508889611249999
sub967,0.34509892175,0.060726654637499995
sub969,0.07323281645,0.04439368935
sub97,0.231943533525,0.053995757750000005
sub970,0.064057300025,0.0383057234375
sub973,0.11311105053750001,0.0505035119875
sub974,0.26739982625,0.051609471412499996
sub976,0.7530099861249999,0.070716592375
sub978,0.332195494875,0.08064338762500001
sub98,0.0873151128375,0.045351253687499996
sub980,0.171742687825,0.05714007005
sub981,0.075833295025,0.0421443277
sub982,0.1490032154375,0.04646970315
sub983,0.1146723010625,0.049069055787499996
sub985,0.178220952825,0.0776186180875
sub987,0.03101532725625,0.04529410765
sub989,0.1550155655,0.044263262437500006
sub99,0.110656582775,0.05555988865
sub992,8.15433515875,0.074250998525
sub993,0.2026166826875,0.0759213744
sub994,0.31332975399999996,0.054369244675
sub995,0.50035413375,0.057754332087500006
sub996,0.546952241375,0.0869068236
