sub,alpha_ind,eta_ind,sigma_ind_pre
sub02,0.7312141090375,0.5878217648749999,0.0899761050375
sub03,0.3226006032625,0.487479028875,0.037800325087499996
sub04,0.6606882709,0.534891690875,0.049210174674999996
sub05,0.5358600667,0.678040091375,0.0495400968
sub06,2.704152680625,0.5145824655,0.0954765969
sub07,2.942239304875,0.722524749125,0.089664119375
sub08,0.8320089721375,0.623825379375,0.0682023686
sub09,0.43619403022500003,0.6213032912500001,0.0503954711
sub10,46.750474187500004,0.0862045900625,0.1027214960375
sub100,2.57274178575,0.585431859,0.09249172208749999
sub1000,0.5211918407875,0.6334807143750001,0.06690758472500001
sub1001,1.1455021268749999,0.62407224175,0.075300969775
sub1002,1.375590331375,0.576900483,0.07237507805
sub1003,5.15509705,0.6923393935000001,0.10313264194999999
sub1005,5.33372639375,0.7236392070000001,0.07957437826250001
sub1006,2.678996850875,0.6694758442500001,0.1088525746375
sub1007,0.671529706275,0.6041980586250001,0.076218408
sub1010,1.165373768375,0.433515774625,0.1423164080375
sub1011,2.70744137925,0.838558001,0.063205539925
sub1012,3.448675551875,0.671775245875,0.07880717559999999
sub1013,1.443563265,0.65332954675,0.0697823913375
sub1015,0.3217261893125,0.393830802625,0.0468954726125
sub1016,0.77526253125,0.6180739344999999,0.071081432825
sub1019,0.2036804149375,0.290188343475,0.07915241365
sub102,0.8424400408625,0.723711882375,0.05001296485
sub1020,7.1516597775,0.814128435125,0.088669645775
sub1021,0.54596941365,0.599206636625,0.061020384262500005
sub1022,0.9605228492500001,0.43213770762500003,0.0717230730125
sub1023,0.4261774887875,0.475935616625,0.0709686785875
sub1024,3.611310280125,0.83578048225,0.07279965481249999
sub1025,5.38236680375,0.620159524125,0.071097977425
sub1026,60.8716636375,0.607356504375,0.054992772324999994
sub1027,2.6921363618750003,0.36490181024999996,0.0892182064625
sub1028,4.36008805875,0.733251982625,0.053443106275
sub1029,2.35025039625,0.757013411125,0.12021303747499999
sub103,3.18466133125,0.5358275969999999,0.1041096161
sub1033,2.046512855625,0.5850648327500001,0.088520270125
sub1034,0.7557192280125,0.669503870125,0.053220189475
sub1035,12.527981307500001,0.81475382475,0.1782974114125
sub1037,0.8973329265375001,0.788561784875,0.04468173665
sub1038,39.363487674999995,0.418290157,0.22496138999999998
sub1039,0.5987488163875,0.506214907625,0.07472185754999999
sub104,0.3825289216125,0.7812746644999999,0.079989059025
sub1040,0.2208946438,0.452397137375,0.0413357038125
sub1043,4.651247306625001,0.798137671125,0.0839400422375
sub1044,2.1974539986250003,0.568601792125,0.0677745456
sub1045,0.6903550102375,0.6531828818750001,0.0484853510875
sub1047,1.1311951232875002,0.67007909275,0.052538273775
sub1049,0.752351858,0.41876162349999996,0.100560009025
sub105,0.19359806742375,0.630467190125,0.053274745912500004
